# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 56.0000
# Longitude (positive East, ISO 19115): -1.6000
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2024-01-17
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-02-17T10:00:00.0/2023-02-17T11:00:00.0;433.8156;305.6054;253.5340;52.0714;814.2660;299.9821;239.0122;60.9699;771.0461;1.0000
2023-02-17T11:00:00.0/2023-02-17T12:00:00.0;502.3782;364.1705;307.5690;56.6015;853.9283;310.7994;176.5729;134.2266;491.0054;1.0000
2023-02-17T12:00:00.0/2023-02-17T13:00:00.0;520.3287;378.9781;319.8593;59.1188;857.5449;317.6243;169.9499;147.6744;455.7512;1.0000
2023-02-17T13:00:00.0/2023-02-17T14:00:00.0;486.4594;348.4487;288.8399;59.6088;827.8338;313.3683;202.3932;110.9751;584.0191;1.0000
2023-02-17T14:00:00.0/2023-02-17T15:00:00.0;403.0953;276.6273;220.1705;56.4568;759.8702;274.3115;215.5667;58.7448;742.0182;1.0000
2023-02-17T15:00:00.0/2023-02-17T16:00:00.0;275.9359;171.4612;124.1122;47.3490;618.5799;170.5406;122.3107;48.2299;611.1414;1.0000
2023-02-17T16:00:00.0/2023-02-17T17:00:00.0;113.6666;54.4379;29.7342;24.7037;303.9961;54.4379;29.7342;24.7037;303.9961;0.6583
2023-02-17T17:00:00.0/2023-02-17T18:00:00.0;1.4622;0.3729;0.0322;0.3407;0.0000;0.3729;0.0322;0.3407;0.0000;0.9333
2023-02-17T18:00:00.0/2023-02-17T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-17T19:00:00.0/2023-02-17T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-17T20:00:00.0/2023-02-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-17T21:00:00.0/2023-02-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-17T22:00:00.0/2023-02-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-17T23:00:00.0/2023-02-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T00:00:00.0/2023-02-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T01:00:00.0/2023-02-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T02:00:00.0/2023-02-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T03:00:00.0/2023-02-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T04:00:00.0/2023-02-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T05:00:00.0/2023-02-18T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T06:00:00.0/2023-02-18T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T07:00:00.0/2023-02-18T08:00:00.0;20.7488;7.4565;2.7159;4.7405;57.5751;2.7627;0.0000;2.7627;0.0000;0.7667
2023-02-18T08:00:00.0/2023-02-18T09:00:00.0;174.2229;95.4343;64.3382;31.0961;486.7868;44.6307;0.1155;44.5152;0.7085;0.9667
2023-02-18T09:00:00.0/2023-02-18T10:00:00.0;327.0015;211.5723;166.0669;45.5054;704.1386;95.2763;1.0401;94.2362;4.1029;1.0000
2023-02-18T10:00:00.0/2023-02-18T11:00:00.0;441.5695;304.3004;249.3214;54.9790;786.4479;183.3656;38.0949;145.2707;114.9609;1.0000
2023-02-18T11:00:00.0/2023-02-18T12:00:00.0;510.1336;361.2238;300.2540;60.9698;820.6514;240.0026;78.6893;161.3133;216.4636;1.0000
2023-02-18T12:00:00.0/2023-02-18T13:00:00.0;528.0361;372.7199;304.6655;68.0545;804.5231;230.6518;31.8111;198.8407;83.9273;1.0000
2023-02-18T13:00:00.0/2023-02-18T14:00:00.0;494.0729;337.5643;262.7577;74.8066;740.7710;147.6693;5.7931;141.8762;15.7981;1.0000
2023-02-18T14:00:00.0/2023-02-18T15:00:00.0;410.5758;262.5796;187.6773;74.9022;634.5532;120.5533;3.0357;117.5176;9.7874;1.0000
2023-02-18T15:00:00.0/2023-02-18T16:00:00.0;283.2538;160.2935;99.1963;61.0972;480.2723;57.9641;0.5390;57.4251;2.2953;1.0000
2023-02-18T16:00:00.0/2023-02-18T17:00:00.0;120.8037;51.8713;22.2058;29.6655;212.6144;8.1383;0.0000;8.1383;0.0000;0.7833
2023-02-18T17:00:00.0/2023-02-18T18:00:00.0;2.4621;0.5885;0.0242;0.5643;0.4035;0.0801;0.0000;0.0801;0.0000;0.9167
2023-02-18T18:00:00.0/2023-02-18T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T19:00:00.0/2023-02-18T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T20:00:00.0/2023-02-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T21:00:00.0/2023-02-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T22:00:00.0/2023-02-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-18T23:00:00.0/2023-02-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T00:00:00.0/2023-02-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T01:00:00.0/2023-02-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T02:00:00.0/2023-02-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T03:00:00.0/2023-02-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T04:00:00.0/2023-02-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T05:00:00.0/2023-02-19T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T06:00:00.0/2023-02-19T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T07:00:00.0/2023-02-19T08:00:00.0;24.4636;8.7221;3.2477;5.4743;65.0675;5.8904;0.0006;5.8898;0.0129;0.7500
2023-02-19T08:00:00.0/2023-02-19T09:00:00.0;181.9121;96.9045;62.6197;34.2848;456.6159;56.1682;5.4834;50.6848;35.3440;0.9667
2023-02-19T09:00:00.0/2023-02-19T10:00:00.0;334.7764;207.9093;152.9076;55.0017;633.8961;137.8210;13.8628;123.9583;56.4464;1.0000
2023-02-19T10:00:00.0/2023-02-19T11:00:00.0;449.3832;293.6382;220.3847;73.2535;683.2419;101.7792;2.0575;99.7217;6.9497;1.0000
2023-02-19T11:00:00.0/2023-02-19T12:00:00.0;517.9369;343.5646;256.0129;87.5517;689.0759;56.3733;0.0000;56.3732;0.0001;1.0000
2023-02-19T12:00:00.0/2023-02-19T13:00:00.0;535.7808;355.5009;263.1487;92.3522;684.6187;65.5443;0.0001;65.5443;0.0002;1.0000
2023-02-19T13:00:00.0/2023-02-19T14:00:00.0;501.7149;328.2671;240.5674;87.6997;668.0107;46.2745;0.0000;46.2745;0.0000;1.0000
2023-02-19T14:00:00.0/2023-02-19T15:00:00.0;418.0786;261.4056;183.7171;77.6884;610.7321;54.5699;0.0000;54.5699;0.0001;1.0000
2023-02-19T15:00:00.0/2023-02-19T16:00:00.0;290.5907;164.1389;103.8759;60.2631;491.3046;34.7307;0.6251;34.1057;3.7540;1.0000
2023-02-19T16:00:00.0/2023-02-19T17:00:00.0;127.9599;56.1201;25.9512;30.1688;242.3026;29.5822;0.2216;29.3606;1.5565;0.7833
2023-02-19T17:00:00.0/2023-02-19T18:00:00.0;3.7223;0.9318;0.0701;0.8617;1.9739;0.6440;0.0001;0.6439;0.0015;0.9000
2023-02-19T18:00:00.0/2023-02-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T19:00:00.0/2023-02-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T20:00:00.0/2023-02-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T21:00:00.0/2023-02-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T22:00:00.0/2023-02-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-19T23:00:00.0/2023-02-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T00:00:00.0/2023-02-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T01:00:00.0/2023-02-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T02:00:00.0/2023-02-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T03:00:00.0/2023-02-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T04:00:00.0/2023-02-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T05:00:00.0/2023-02-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T06:00:00.0/2023-02-20T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T07:00:00.0/2023-02-20T08:00:00.0;28.5176;9.8892;3.1804;6.7088;58.3341;9.8892;3.1804;6.7088;58.3341;0.7333
2023-02-20T08:00:00.0/2023-02-20T09:00:00.0;189.6816;99.5810;62.5654;37.0155;435.4338;85.1645;30.9638;54.2007;250.0936;0.9667
2023-02-20T09:00:00.0/2023-02-20T10:00:00.0;342.6194;213.5151;161.4372;52.0779;652.2454;135.7381;14.1779;121.5603;58.0435;1.0000
2023-02-20T10:00:00.0/2023-02-20T11:00:00.0;457.2528;304.5691;245.1405;59.4286;745.9385;114.6390;0.3115;114.3276;0.9277;1.0000
2023-02-20T11:00:00.0/2023-02-20T12:00:00.0;525.7842;360.2115;297.9970;62.2145;789.5290;127.9906;1.2087;126.7819;3.1625;1.0000
2023-02-20T12:00:00.0/2023-02-20T13:00:00.0;543.5589;372.4202;307.1717;65.2485;787.3535;156.3582;5.4390;150.9191;13.8977;1.0000
2023-02-20T13:00:00.0/2023-02-20T14:00:00.0;509.3819;340.0289;271.8866;68.1423;743.0923;141.5975;6.4040;135.1935;18.3233;1.0000
2023-02-20T14:00:00.0/2023-02-20T15:00:00.0;425.6005;268.2739;202.0228;66.2512;659.0325;195.6812;48.3233;147.3578;160.7114;1.0000
2023-02-20T15:00:00.0/2023-02-20T16:00:00.0;297.9438;169.7515;116.3406;53.4108;538.4010;133.4873;35.5459;97.9414;173.9505;1.0000
2023-02-20T16:00:00.0/2023-02-20T17:00:00.0;135.1324;61.6106;33.9715;27.6391;312.1734;61.0020;32.5175;28.4845;302.5735;0.7833
2023-02-20T17:00:00.0/2023-02-20T18:00:00.0;5.2760;1.3976;0.2336;1.1640;6.6200;1.3976;0.2336;1.1640;6.6200;0.8750
2023-02-20T18:00:00.0/2023-02-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T19:00:00.0/2023-02-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T20:00:00.0/2023-02-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T21:00:00.0/2023-02-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T22:00:00.0/2023-02-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-20T23:00:00.0/2023-02-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T00:00:00.0/2023-02-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T01:00:00.0/2023-02-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T02:00:00.0/2023-02-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T03:00:00.0/2023-02-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T04:00:00.0/2023-02-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T05:00:00.0/2023-02-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T06:00:00.0/2023-02-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T07:00:00.0/2023-02-21T08:00:00.0;32.9641;12.3537;5.2260;7.1276;92.3848;12.3537;5.2260;7.1276;92.3848;0.7083
2023-02-21T08:00:00.0/2023-02-21T09:00:00.0;197.5276;107.8736;72.8269;35.0467;493.1407;84.7636;18.0589;66.7048;158.7802;0.9667
2023-02-21T09:00:00.0/2023-02-21T10:00:00.0;350.5269;223.7003;173.6552;50.0451;686.0367;141.6739;7.8217;133.8522;31.2162;1.0000
2023-02-21T10:00:00.0/2023-02-21T11:00:00.0;465.1744;317.0491;259.2299;57.8192;775.1552;229.6899;75.3414;154.3486;217.3736;1.0000
2023-02-21T11:00:00.0/2023-02-21T12:00:00.0;533.6718;374.8401;313.2787;61.5613;817.4182;369.9410;304.5578;65.3832;793.6914;1.0000
2023-02-21T12:00:00.0/2023-02-21T13:00:00.0;551.3668;388.1683;319.5132;68.6551;807.0318;388.1683;319.5132;68.6551;807.0318;1.0000
2023-02-21T13:00:00.0/2023-02-21T14:00:00.0;517.0704;355.3839;277.5454;77.8385;746.8143;311.1675;198.4550;112.7125;528.9815;1.0000
2023-02-21T14:00:00.0/2023-02-21T15:00:00.0;433.1381;281.9040;202.0913;79.8127;647.2617;205.7576;75.9609;129.7967;238.8678;1.0000
2023-02-21T15:00:00.0/2023-02-21T16:00:00.0;305.3099;178.5086;112.2279;66.2807;505.1242;100.0062;4.3171;95.6890;18.7163;1.0000
2023-02-21T16:00:00.0/2023-02-21T17:00:00.0;142.3185;65.0854;30.1451;34.9403;260.2251;20.4577;0.0063;20.4514;0.0410;0.7833
2023-02-21T17:00:00.0/2023-02-21T18:00:00.0;7.0683;1.9059;0.2094;1.6965;6.4769;0.2713;0.0000;0.2713;0.0000;0.8583
2023-02-21T18:00:00.0/2023-02-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T19:00:00.0/2023-02-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T20:00:00.0/2023-02-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T21:00:00.0/2023-02-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T22:00:00.0/2023-02-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-21T23:00:00.0/2023-02-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T00:00:00.0/2023-02-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T01:00:00.0/2023-02-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T02:00:00.0/2023-02-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T03:00:00.0/2023-02-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T04:00:00.0/2023-02-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T05:00:00.0/2023-02-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T06:00:00.0/2023-02-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T07:00:00.0/2023-02-22T08:00:00.0;37.7373;11.5141;1.7486;9.7655;27.3957;11.5141;1.7486;9.7655;27.3957;0.6917
2023-02-22T08:00:00.0/2023-02-22T09:00:00.0;205.4464;98.7618;46.2093;52.5525;288.9041;65.4136;6.5351;58.8785;58.0891;0.9667
2023-02-22T09:00:00.0/2023-02-22T10:00:00.0;358.4951;218.1935;146.2953;71.8982;562.3464;77.3845;0.4172;76.9673;1.5010;1.0000
2023-02-22T10:00:00.0/2023-02-22T11:00:00.0;473.1443;318.0065;242.7166;75.2899;712.1797;97.1739;0.1636;97.0103;0.5262;1.0000
2023-02-22T11:00:00.0/2023-02-22T12:00:00.0;541.5959;383.3724;315.9049;67.4675;811.4973;128.5491;0.2239;128.3253;0.5692;1.0000
2023-02-22T12:00:00.0/2023-02-22T13:00:00.0;559.2009;400.6219;332.9572;67.6647;828.8544;177.0692;13.4569;163.6123;33.4179;1.0000
2023-02-22T13:00:00.0/2023-02-22T14:00:00.0;524.7769;367.5703;290.5238;77.0464;769.9839;163.4508;3.9895;159.4613;10.5861;1.0000
2023-02-22T14:00:00.0/2023-02-22T15:00:00.0;440.6883;293.0614;213.2383;79.8231;671.0629;131.9005;2.1123;129.7882;6.9257;1.0000
2023-02-22T15:00:00.0/2023-02-22T16:00:00.0;312.6862;187.4212;119.0649;68.3563;522.9425;124.6912;18.2437;106.4475;88.5375;1.0000
2023-02-22T16:00:00.0/2023-02-22T17:00:00.0;149.5157;70.1920;32.0945;38.0976;264.5929;66.5252;23.7369;42.7883;209.6445;0.7833
2023-02-22T17:00:00.0/2023-02-22T18:00:00.0;9.1206;2.5319;0.2727;2.2591;7.6393;2.5319;0.2727;2.2591;7.6393;0.8417
2023-02-22T18:00:00.0/2023-02-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T19:00:00.0/2023-02-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T20:00:00.0/2023-02-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T21:00:00.0/2023-02-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T22:00:00.0/2023-02-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-22T23:00:00.0/2023-02-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T00:00:00.0/2023-02-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T01:00:00.0/2023-02-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T02:00:00.0/2023-02-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T03:00:00.0/2023-02-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T04:00:00.0/2023-02-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T05:00:00.0/2023-02-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T06:00:00.0/2023-02-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T07:00:00.0/2023-02-23T08:00:00.0;42.9082;16.7103;6.1041;10.6062;93.2931;16.7103;6.1041;10.6062;93.2931;0.7583
2023-02-23T08:00:00.0/2023-02-23T09:00:00.0;213.4342;120.0306;74.2793;45.7513;466.1979;120.0306;74.2793;45.7513;466.1979;1.0000
2023-02-23T09:00:00.0/2023-02-23T10:00:00.0;366.5199;240.5628;176.8612;63.7016;667.0128;240.5628;176.8612;63.7016;667.0128;1.0000
2023-02-23T10:00:00.0/2023-02-23T11:00:00.0;481.1584;337.7798;268.2180;69.5618;774.5143;337.7798;268.2180;69.5618;774.5143;1.0000
2023-02-23T11:00:00.0/2023-02-23T12:00:00.0;549.5526;397.6056;327.8602;69.7454;829.9592;370.0641;271.6203;98.4437;690.7104;1.0000
2023-02-23T12:00:00.0/2023-02-23T13:00:00.0;567.0576;408.0439;334.5381;73.5058;820.8816;288.8089;72.2802;216.5287;177.3276;1.0000
2023-02-23T13:00:00.0/2023-02-23T14:00:00.0;532.4979;368.4944;287.5376;80.9568;750.5869;255.0493;49.1360;205.9132;128.1670;1.0000
2023-02-23T14:00:00.0/2023-02-23T15:00:00.0;448.2478;289.6932;208.8692;80.8240;645.7990;202.7848;35.1643;167.6205;109.6802;1.0000
2023-02-23T15:00:00.0/2023-02-23T16:00:00.0;320.0698;185.8953;120.1433;65.7521;517.1504;142.4345;30.7178;111.7167;131.7642;1.0000
2023-02-23T16:00:00.0/2023-02-23T17:00:00.0;156.7211;73.4615;37.7738;35.6877;306.7831;61.0860;11.1173;49.9687;76.1845;0.7833
2023-02-23T17:00:00.0/2023-02-23T18:00:00.0;11.4326;3.2919;0.6467;2.6452;16.8261;2.5890;0.0400;2.5490;1.0400;0.8250
2023-02-23T18:00:00.0/2023-02-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T19:00:00.0/2023-02-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T20:00:00.0/2023-02-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T21:00:00.0/2023-02-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T22:00:00.0/2023-02-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-23T23:00:00.0/2023-02-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T00:00:00.0/2023-02-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
